,Date,Tweet
35,2022-09-22 08:35:42+00:00,ต่อให้ครม.อนุมัติงบกลางมาให้ล้างหนี้กยศ.กุก็ด่าค่ะ ล้างหนี้อะไรอ่ะ เป็นหนี้ก็ต้องใช้คืนถูกแล้ว ใครยืม คนนั้นจ่าย ส่วนครม.อนุมัติงบกลางให้กลาโหม ก็สมควรถูกด่า https://t.co/O0rbeDpBFE
36,2022-09-22 01:25:26+00:00,"กยศ กู้แล้วไม่คืน คือโกงแหละ
ต่อให้มีกฎหมายออกมาล้างหนี้ให้ มันล้างความตั้งใจโกงไม่ได้แหละ"
37,2022-09-22 01:11:55+00:00,ตัวเองไม่มีส่วนได้ส่วนเสียอะไรกับกยศ.ด้วยซ้ำ พอเขาบอกให้ล้างหนี้กยศ.สไล้หีแถ่ดๆๆออกมาดิ้นเหมือนหมาโดนน้ำร้อนลวก งงสุชๆ
38,2022-09-21 15:00:47+00:00,"ปวดหัวเวลาเหนเคสล้างหนี้กยศ. โดยไม่รู้อะไรผ่านตา เพลียมาก

//ไหนๆก้ไหนๆ ล้างๆไปเถอะ เด่กรุ่นหลังก้โทดพี่ๆสามกีบเถอะ 
ไม่มีกยศ.ให้กุ้แล้ว บัย 😔🤟

(แทนที่มุงจะเอาเรื่องเรียนฟรีก่อน ผิดตั้งแต่ดึงกยศ.มาพุดก่อนแล้วจ้า 🙄🙄🙄)"
39,2022-09-21 13:30:34+00:00,"@LeeTempest เรื่องนี้ผมว่าคนที่ขัดล้างหนี้กยศคงด่าเหมือนกัน เพราะหลายคนที่ขัดล้างหนี้กยศไม่ใช่สลิ่ม แต่แค่ยังยึดติดอยู่กับคำว่า ""เป็นหนี้ต้องใช้หนี้"""
40,2022-09-21 13:00:00+00:00,"สภาฯ ได้ผ่านแก้กฎหมาย กยศ. ไม่คิดดอกเบี้ยและเบี้ยปรับ และทำ กยศ. จะสูญเสียรายได้ส่วนนี้ไปกว่า 6,000 ล้านบาทในแต่ละปี

การล้างหนี้ กยศ. จะช่วยลดความเหลื่อมล้ำทางการศึกษาจริงมั้ย หรือยิ่งตอกย้ำการขาดวินัยทางการเงิน พี่ทุยสรุปมาให้แล้ว ไปฟังกัน

#MoneyBuffalo
https://t.co/Qn0ustj1ze"
41,2022-09-21 09:50:18+00:00,ล้างหนี้ กยศ เป็นเรื่องปกติ https://t.co/bIFkcurxhk
42,2022-09-21 09:38:10+00:00,ล้างหนี้ กยศ ยังมีเงินหมุนกลับเข้ามาในระบบคนมีเงินใช้จ่ายกินใช้ หมุนเวียนเศรษฐกิจ อนุมัตงบกลางนี่เป็นประโยชน์ยังไงยังมองไม่เห็น https://t.co/4zbv1jwJOC
43,2022-09-21 09:16:11+00:00,เงิน 1300 ล้านล้างหนี้กยศแถมคืนค่าเทอมได้หมดด้วยซ้ำมั้ง
44,2022-09-21 08:26:29+00:00,เออไม่เดือดเหมือนตอนล้างหนี้กยศเลยหวะ55555
45,2022-09-21 07:24:28+00:00,ถ้าแย้งงบกลาโหมด้วยเอเนอจี้เดียวกับล้างหนี้กยศ.ป่านนี้คงถูกปัดตกไปแระ🫢
46,2022-09-21 04:43:01+00:00,เรียกร้องล้างหนี้กยศโดนทัวร์ลงแทบตาย ครม.อนุมัติงบกลางให้กลาโหม กริบ
47,2022-09-21 04:34:07+00:00,อิดอก เงินล้างหนี้กยศดูกรือจอกไปเรย มึงมาดูงบกลาโหงนี่ค่ะทวิตเตี้ยน
48,2022-09-20 16:54:06+00:00,อันนี้ภาระของจริง นักทวงหนี้ หวงเงินสวัสดิการล้างหนี้ กยศ ฝากมาหวงมาตามคนนี้ด้วย https://t.co/dDLH2Rpvaz
49,2022-09-20 11:26:55+00:00,"วันนี้ 'CanFree' หรือ 'แนวร่วมเรียนฟรีฯ' เปิดตัวแล้ว! CanFree คือประชาชนที่ร่วมมือกันผลักดัน

1. #รัฐสวัสดิการ การศึกษาฟรีมีเงินเดือนถึงอุดมศึกษา 
2. ล้างหนี้ กยศ. สำหรับผู้จบการศึกษาแล้ว 2 ปี

📌ติดตาม: https://t.co/ITQUYBMaZE

#เรียนฟรีถ้วนหน้า #เรียนฟรีมีเงินเดือน #ล้างหนี้กยศ https://t.co/BCnNNC2ljU"
50,2022-09-19 17:26:30+00:00,มีใครวิจัยเรื่องคนละครึ่งม้าย พ่อค้าแม่ขายที่เลี่ยงภาษีนี่รายได้เท่าไหร่ รายจ่าย กำไร รัฐขาดภาษีไปเท่าไหร่ รายได้ถึงเกณฑ์จ่ายแล้วเบี้ยวให้ชนชั้นกลางแบก หรือรายได้ไม่ถึงแล้วไม่ทำบัญชี บลาๆ #หัวข้อดีเบต ต่อจากล้างหนี้กยศ.
51,2022-09-19 12:40:34+00:00,"ครป.จัดวงถก ปชช. เรื่อง ‘ล้างหนี้ กยศ. ยุติธรรมหรือเอาเปรียบสังคม?’ ‘ษัษฐรัมย์’ ชวนปรับมุมมองการศึกษาเป็นเรื่อง 'สิทธิขั้นพื้นฐาน' แจงล้างหนี้-เรียนฟรีเป็นไปได้  เผยความรู้สึกไม่เสียดายหากมีการล้างหนี้ มองผลลัพธ์คนรุ่นใหม่ได้เรียน มีงานทำ 

https://t.co/OftjMEQnFX"
52,2022-09-19 06:13:07+00:00,สต.ไม่เห็นด้วยกับล้างหนี้กยศ.เพราะมันเป็นการกู้ยืมยังไงก็ต้องคืน ถึงจะเรียนจบมาแล้วหางานทำไม่ได้จริงๆทางกยศ.ช่วยหางานให้คุณได้นะ ละถ้าจะให้เรียนฟรีจริงๆก็ให้เด็กรุ่นหลังเรียนฟรีแบบจริงๆไปเลยไม่ต้องกู้ยืมใดๆ คนที่กู้ไปก็คืนปกติแล้วก็หัดยินดีกับคนอื่นเขาบ้างที่ระบบมันดีขึ้น
53,2022-09-19 06:05:55+00:00,"KEY MESSAGES: ถอดบทเรียนสหรัฐอเมริกาล้างหนี้ กยศ. 

อ่านต่อ https://t.co/JUQ68Xhfst

#TheStandardNews https://t.co/QT7HzTTxrO"
54,2022-09-19 04:05:47+00:00,"ล้างหนี้ กยศ = รปห หนี้
ใครรักประชาธิปไตย ไม่ควรสนับสนุน
การล้างหนี้ กยศ https://t.co/ab1lNojAJg"
55,2022-09-19 02:00:00+00:00,"ครป.จัดวงถกเรื่อง ‘ล้างหนี้ กยศ. ยุติธรรมหรือเอาเปรียบสังคม?’ ‘ษัษฐรัมย์’ ชวนปรับมุมมองการศึกษาเป็นเรื่องสิทธิ แจงล้างหนี้-เรียนฟรีเป็นไปได้ พร้อมคุยกับอดีตลูกหนี้ถึงปัญหาการกู้ยืม เผยไม่เสียดายหากมีการล้างหนี้ มองผลลัพธ์คนรุ่นใหม่ได้เรียน มีงานทำ

อ่าน https://t.co/s9aqCghFnl https://t.co/nDtNeW20tT"
56,2022-09-18 21:08:00+00:00,"@pejunnn @dog_overload หนี้กยศมีทั้งหมด 3.3 แสนล้านบาท งบประมาณลดความเหลื่อมล้ำมี 7.59 ล้านบาทต่อปี แผนการล้างหนี้คือ ให้รัฐบาลแบ่งจ่ายหนี้กยศ 10 ปี
เรื่องmoral hazardสังคมต้องไปทำความเข้าใจด้วยว่าทุกนโยบายมีคนที่ได้และเสียประโยชน์เสมอ ไม่สามารถตามใจทุกคนได้ แต่ควรมุ่งไปในทางที่เป็นประโยชน์สูงสุด"
57,2022-09-18 19:28:43+00:00,ครป. จัดวงถก '#ล้างหนี้ กยศ. ยุติธรรม หรือแค่เอาเปรียบสังคม?' https://t.co/qnihSD9Y1F
58,2022-09-18 17:48:28+00:00,ไม่ได้ทำงานได้เงินเดือนเยอะหรืออะไร มีช่วงที่ตกงานเป็นปีก็มี ลำบากหาเงินมาจ้ายกยศ. ดราม่าร้องไห้ ตัดพ้อชะตาตัวเองบ่อย แต่เราก็ยังมองว่าถ้าจะล้างหนี้กยศ.หรือลดหนี้ให้คนรุ่นหลัง มันก็ดีอะ วัยเริ่มทำงานพร้อมแบกหนี้มันโคตรแย่นะ ไม่อยากให้ใครต้องมาเจอแบบนี้เลย
59,2022-09-18 15:53:07+00:00,ดูหนังเถื่อน x ล้างหนี้กยศ. อ่อกูเข้าใจละ 555 https://t.co/6pxtWBOotA
60,2022-09-18 15:08:21+00:00,เอาจริงนี่ไม่สนับสนุนล้างหนี้กยศ.นะ ไม่รู้ดิ คือถ้าจะให้เท่าเทียมก็ให้เด็กปีต่อไปไม่ต้องกู้เรียนฟรีเลย ส่วนใครกู้แล้วก็ต้องใช้หนี้ ไม่งั้นเงินมันหมุนลำบากอ่ะ
61,2022-09-18 10:34:10+00:00,ส่วนตัวคิดว่าถ้า กยศ ไม่มีค่าปรับ ไม่ทีดอกเบี้ย ก็ล้างหนี้ไปเลย ไม่อย่างนั้นก็ต้องหาวิธีจัดเก็บให้มีประสิทธิภาพ เช่น หาวิธีหักจากรายได้ เป็นต้น
62,2022-09-18 05:43:18+00:00,"@PikaPhu_TH สำหรับผม เงื่อนไขการล้างหนี้คือ คนเรียนรุ่นก่อนต้องได้เรียนฟรีด้วย ถ้าคิดด้วยฐานคิดนี้ 
1. การล้างหนี้ กยศ ต้องล้างเฉพาะส่วนค่าเทอม (ส่วนค่าใช้จ่ายต้องไม่ล้าง) 
2. คนที่จ่ายหนี้ กยศ ไปแล้วก็ต้องได้เงินชดเชยเช่นกัน
3. คนที่ไม่กู้ก็ต้องได้เงินเช่นกัน

แบบนี้ถึงจะแฟร์ตามฐานคิดครับ"
63,2022-09-18 01:03:22+00:00,@SSirapornkul เดี๋ยวนะคะ เราไม่เคยบอกว่าใครโง่ใครฉลาดเลยค่ะ ถ้าในอนาคตมีการล้างหนี้กยศ. และเรียนอุดมศึกษาฟรีมันไม่ใช่เรื่องใครถูกหลอก แต่มันคือการพัฒนาประเทศ
64,2022-09-18 00:52:51+00:00,ล้างหนี้ กยศ ที่ตอนนี้มติผ่านคือไม่คิดดอก ไม่เสียค่าปรับ ชำระเมื่อพร้อมปะ ฝ่าย รบ.ยังตีกันเองอยู่เลย
65,2022-09-18 00:36:36+00:00,@dog_overload คืออธิบายหน่อยได้มั๊ยครับว่าเงื่อนไขการล้างหนี้ของ กยศ.นี่ต้องเข้าเกณฑ์ไหนบ้าง คือตอนนี้ก็ไม่ค่อยเก็ทและไม่ค่อยชอบเลย บางคนจงใจไม่จ่ายจนให้มันเป็นหนี้แล้วค่อยมาขอล้างหนี้งี้อ่ะ
66,2022-09-17 22:37:47+00:00,"ส่วนตัว ก็ยังไม่เห็นด้วยกับการล้างหนี้ แบบเหลือ 0 เลย ไม่ว่าจะเป็นหนี้อะไรก็ตาม

จะหนี้ กยศ หนี้เกษตร หรือหนี้ ไฟแนนซ์ imf 

เพราะอะไร เพราะแต่ละคนหนี้ไม่เท่ากัน การชำระคืนไม่เหมือนกัน เลยพามาสู่การได้ ผปย. ที่ไม่เท่ากัน ทำให้ไม่แฟร์

ถ้าเปลี่ยนเป็น ลดหนี้ให้ 50% คนจะเห็นด้วยขึ้น https://t.co/riTkF4E4gv"
67,2022-09-17 16:36:02+00:00,@f_oxzy ทุกวันนี้คนเริ่มแยกแยะสิทธิกับหน้าที่กันไม่ออกแล้ววว ยกตัวอย่างอีล้างหนี้ กยศ อ่ะ
68,2022-09-17 12:31:04+00:00,ไม่ซื้ออากิวเม้นล้างหนี้กยศ.ทุกกรณีค่ะ  จากใจคนประสบพบเจอคนตอแหลเต็มคณะ อีพวกนี้ยิ้มแล้วค่ะ มีทวิตเตี้ยนอร่อยศีลธรรมมารณรงค์ล้างหนี้ให้ฟรีๆ  เรียนฟรีคือเรียนฟรี ทำให้เกิดขึ้นเป็นรูปธรรมได้จริงเห็นด้วย แต่มัน ≠ ยกหนี้ให้คนกยศ.ตอนนี้ค่ะ มันคนละเรื่อง
69,2022-09-17 10:34:30+00:00,"@dog_overload ล้างหนี้กยศที่คนกู้มายกระดับชีวิตตัวเอง ❎
ล้างหนี้ต้มยำกุ้งที่คนบางกลุ่มกู้มาจนประเทศเจ๊ง✅"
70,2022-09-17 10:23:10+00:00,แล้วเราไม่ใช่บาดเลือดแค้นอะไร เราเอาเรื่องล้างหนี้กยศ.ไป discuss กับหัวหน้า หัวหน้าบอกมันล้างหนี้ไปเลยก็ดูจะยังไงๆอยู่ แต่ก็เถียงไม่ได้เพราะปี 40 รัฐก็กู้เงินมาอุ้มคนรวยในสมัยนั้น คุณก็จะปฏิเสธล้างหนี้กยศ.ได้ไม่เต็มปาก
