,Date,Tweet
81,2021-08-01 18:12:14+00:00,@lamalila_laila จริงค่ะ ด่าป้อมแรงมาก https://t.co/HOsoscjf0Z
82,2021-08-01 18:11:02+00:00,@two_way2 @thaetrue @jjookklong3 ด่าป้อมแรงมากค่ะ https://t.co/f82ipCJNHz
83,2021-08-01 18:09:05+00:00,@hardykla ด่าป้อมแรงมากค่ะ https://t.co/7S9tKOgzQf
84,2021-07-30 16:15:50+00:00,เธอ เธอเล่นเกมอื่นมั๊ย เราตรป้อมไม่เป็น แต่เราด่าป้อมเป็น55555555555 @Tawan_V
85,2021-07-24 14:35:47+00:00,อ่านคอมเม้นด่าป้อม เพลินเลย 🤣
86,2021-07-21 04:47:18+00:00,จะด่าป้อมว่าอะไรดี ไหนใครรู้ช่วยบอกเราหน่อย กำลังตันคิดประมวลคำด่าในหัวอยู่
87,2021-07-20 09:43:06+00:00,ลูกกูนี่ เจนอัลฟ่า ด่าป้อมด่าตู่ทุกวัน คืออี2ตัวนี่ บริหารประเทศตั้งแต่ยังไม่เกิด ตอนนี้ ป1คิดดู ยาวนานแค่ไหน
88,2021-07-18 07:29:09+00:00,ด่าตู่ ด่าป้อม ด่าอนุทินแรงมากนะ ข้ามสายหมดเลย https://t.co/m7e58tlGnU
89,2021-07-12 13:44:22+00:00,"ตู่อย่าด่าป้อม มันบาป อห 5555555
#สีเทียนหยุดแซ่บ"
90,2021-07-11 19:26:51+00:00,@ChooseyLover314 แม่ผัวเป็นประเภทแบบโลกสวย ไม่มีใครสมบูรณ์แบบหรอกลูก รัฐบาลก็คงทำเต็มที่แล้ว กุนี่ได้แต่อิหยังวะในใจ ถ้าจะด่าให้ด่าป้อมอย่าด่าตู่ ตู่ไม่ได้โกงหรอกแม่เชื่อ กุนี่ห๊ะ แม่คะ แม๊))))))))
91,2021-07-05 17:25:28+00:00,พรุ่งนี้ต้องไปเตรียมจัดเลี้ยงที่ SiPH แต่อารมณ์ยังไม่ลง โกรธ โมโห 😡 เห้ออออ เช้าด่าป้อม บ่ายด่าตู่ ดึกด่าไอ้ขายแป้ง กุคงความดันขึ้นตายแทนละเนี่ย!!!!!
92,2021-07-01 04:54:14+00:00,เมื่อวานอ่านคนด่าป้อมจนเก็บเอาไปฝันเลย ด่ายันในฝันคิดดู เสียเวลาฝันเห็นผชน่ารักๆมากๆ 😤😤
93,2021-06-29 21:10:06+00:00,@vearliie_VIP จิงฮะ สงสารสัตว์ทั้งหลาย ต้องด่าตู่ว่าป้อม ด่าป้อมว่าตู่
94,2021-06-19 15:37:48+00:00,"@Ohm_Hell_Angel คุณด่า ป้อม แล้วคุณมาแขวะ ปชป
ด้วยข้อมูลมั่วๆ ทำไมละคับ ^^"
95,2021-06-08 12:21:58+00:00,@TMRJJ1 @bp_acc @junifactcheck ครับ ผมก็ว่าต้องแบบนั้น ผมไม่ได้เชียร์รัฐบาล สุดลิ่มทิ่มประตู เรื่องแย่ๆ ผมก็โพสด่า ป้อมผมด่าประจำ แต่เรื่องดีๆในรัฐบาลนี้มันก็มี แต่ผมเอาสถาบัน ผมไม่ชอบมาก ที่ปล่อย fake news โจมตีกันแบบนี้ เอามาด่ากันสนุกปาก นี่แหละครับ ที่ผลักคนให้น้อยลง ลองดูหลังโควิท ก็ได้ คนน้อยลงหรือเพิ่ม
96,2021-06-01 08:31:32+00:00,ด่าตู่ด่าป้อมด่าหนูพอเข้าใจ แต่อวยวิโลดนี่คือไปพักค่ะ
97,2021-05-23 03:12:25+00:00,ละกูนะชอบแมสกับอะไรแบบนี้อะ การมงการเมืองเรื่องไม่ค่อยดีเท่าไรทำไมชอบแมสจังเลยวะ55555555555 ครั้งนึงก็ด่าป้อมไปแมสไม่ลืมอันนั้น งงเด้ออ ขอแมสอะไรดีๆบ้างเถอะะ5555
98,2021-05-20 05:02:07+00:00,เล่นเมจนะ​เลนก็ต้องดูไฟต์ก็ต้องเข้า​ แล้วเมจเลือกอะไรได้มั้ย​ แยกร่างได้รึป่าว​ พอไม่ไปไฟต์​ก็ด่าป้อมแตกก็ด่า​ ปากดีเยอะมากสังคมเกมเดี๋ยวนี้​ เจอคนเล่นปากไม่ดีกูเดินไปตายเลย​ โยนแม่ง​ เก่งนักก็เอาเลย​ ขุดให้ชนะ​ #rov
99,2021-05-20 00:35:32+00:00,@mastyonik คือถ้าเป็นคนอื่นคิดว่าอาจจะไม่กล้าก็ได้ แต่ พมพ ถึงขั้นด่าป้อมให้ขุดบาดาบลงนรกมาแล้ว จะมาเปราะบางทำไม งง นิดหน่อยค่ะ
100,2021-05-19 14:34:27+00:00,@werewolfffs ด่าประยุทธ์ ด่าป้อม เหอะ ๆแต่ไม่อยากเป็นปฏิปักษ์กับร้าบานนนน
101,2021-05-19 04:42:55+00:00,แต่คนจะฟอลเราทำไมกัน บ่นเรื่อยๆเปื่อยๆ ด่าตู่ ด่าป้อมเป็นครั้งคราว แล้วก็รีแต่รูป
102,2021-05-12 02:47:40+00:00,@Ging_GtGing อ่าวไม่ด่าป้อมด้วยเหรอ
103,2021-05-08 15:23:47+00:00,@taanm จริงๆ เคยเจอเหตุการณ์แบบนี้กับเพื่อนที่ทำงานที่สนิทกัน ตอนนั้นเป็นข่าวป้อมตอบนักข่าวเรื่องกราดยิงในรร. เคนย่า เพื่อนด่านักข่าวที่ไปยิงคำถามใส่ป้อม บอกนักข่าวเสี้ยม (ผมนี่อึ้งตาเหลือกเลย) แต่ไม่ด่าป้อมซักคำที่ปากพล่อย เลยรู้ตั้งแต่วันนั้นว่าเพื่อนเป็นสลิ่ม 🥺
104,2021-05-07 09:14:17+00:00,ถ้าด่าป้อมแบบนี้ตอนให้สัมภาษณ์ว่าถ้าฉีดแล้วตายไปจะทำยังไงบ้าง ก็จะไม่ว่าอะไร https://t.co/R9cEA1J8cJ
105,2021-05-07 07:33:39+00:00,"ยายกุด่าป้อมว่า อ้ายผีแดกสินบน

เปิดโลกกุมาก555555555555"
106,2021-05-05 15:58:21+00:00,"สุดท้ายเริ่มหันมาด่าป้อม อ่ะได้กุร่วมด้วย 
ด่าด่าไปด่ามา บอกว่า ลุงตู่ไม่น่าต้องทนกับคนแบบนี้เลย เสียดาย รักชาติแต่ต้องมาอดทนกับคนพวกนี้เพื่อดูแลประเทศ โอเคค่ะ จบ เลิกคุย หนูผิดเองที่คิดว่าคนอย่างพวกพี่จะคิดได้ 🤐🙄😒"
107,2021-05-05 08:21:08+00:00,@kimlipberylx เป็นคนร่าเริงมาก คุยกันถูกคอโดยเฉพาะเรื่องหนังสือ ผลัดกันป้ายยากันไปกันมา แต่โชคดีที่ไม่ได้ซื้อทั้งคู่และไม่มีเงิน ทาสรักภาษาเหมือนกัน ชอบเรียนภาษาทั้งคู่ เป็นคนที่ดูฉลาดคนนึงเลย ด้วยความที่เรียนรัฐศาตร์ด้วยเลยฉอดการเมืองอย่างมันมาก ไม่ด่าตู่ก็ด่าป้อม ผลัดกันด่า 55555555555555555
108,2021-05-04 14:58:53+00:00,พอจะเขียนจริงๆ  กุกำลังบิ้วเค้นคำ อิน้องตะโกดด่าเพื่อนด่าป้อมดึงเลน ควย กุลืมหมดแล้วไอ้เด้กเหี้ย
109,2021-05-04 04:23:50+00:00,ต้องเซ็นเซอร์เพราะพวกนี้เค้าเซนซิทีฟค่ะ ส่วนชั้นทางนั้นเรียกสามกีบคือไม่สะเทือนเพราะ คำนี้มันของป้อมกับตู่อ่ะ 55 เห็นเวลาทางนั้นเรียกแล้วขำ อ้าวด่าป้อมด่าตู่ทำไม animal farm
110,2021-05-01 10:59:02+00:00,พ่อกุด่าป้อม ด่าวิษณุ ด่าอนุทิน แต่บอกว่าแม่งทำให้ลุงตู่โดนด่า ไอเหี้ย โอ๊ย
111,2021-04-29 11:00:09+00:00,ด่าป้อมแรงมาก https://t.co/kLaN8zvTWg
