,Date,Tweet
34,2022-09-27 06:08:44+00:00,"ไปต่อไม่ไหว'นกแอร์'อำลาสนามบินโคราชเที่ยวบินสุดท้ายผู้โดยสาร 10 คน
https://t.co/8B8o8w2xKO https://t.co/tre5FWPtJb"
35,2022-09-26 14:27:35+00:00,"บินต่อไม่ไหว“นกแอร์”หยุดบินโคราช 27 ก.ย.65
https://t.co/FeQ0QwGy09"
36,2022-09-26 13:29:55+00:00,วันนี้นกแอร์ แอร์คือไม่เย็นเลย ชั้นแบบเกือบจะเพนลมมม ดมยาตลอดเวลาาาา
37,2022-09-26 13:10:26+00:00,"บินต่อไม่ไหว“นกแอร์”หยุดบินโคราช 27 ก.ย.65 #นกแอร์ #โคราช #ฐานเศรษฐกิจ

https://t.co/Xa4L7AdExD https://t.co/WdcTTJCpFe"
38,2022-09-26 06:37:22+00:00,"นกแอร์เพิ่มรูทบินไปย่างกุ้ง ตอบรับเมียนมาเปิดเที่ยวได้โดยไม่ต้องขอวีซ่า

อ่านเพิ่มเติม : https://t.co/4jF3QZh3q6

#PPTVHD36 #PPTVNews #นกแอร์ #NokAir #Myanmar #Yangon #พม่า #ย่างกุ้ง #เมียนมา #ฟรีวีซ่า #เมียนมาฟรีวีซ่า #เที่ยวเมียนมา #เที่ยวพม่า"
39,2022-09-26 02:47:00+00:00,ไม่ดีเลย์ซักวันนะนกแอร์ ให้กันได้มั้ย
40,2022-09-25 13:55:20+00:00,ทีมญี่ปุ่นดูงงกับน้องนกแอร์ 🇯🇵 #วอลเลย์บอลหญิง https://t.co/p2fAman7e2
41,2022-09-25 12:11:53+00:00,@nnanannannn นั่งนกแอร์​มาลงพิษณุโลก​สะดวกกว่าคับ
42,2022-09-25 06:05:40+00:00,"ส่งลุ้นรถเบ้นกับนกแอร์
นี่คิดแล้วว่าถ้าได้เบ้นจะขาย ไม่ขับ
ว้าววว"
43,2022-09-25 01:41:15+00:00,"🚀มาแอ่วเหนือกันเจ้า. ... มาแอ่วกันเน้อเจ้า 
แอ่วเหนือ...Package Tour หลากหลายโปรแกรม
🚀สายการบินไทยเวียดเจ็ท / นกแอร์ / ไลออนแอร์ / แอร์เอเชีย
เพียง 2 ท่าน ออกเดินทาง
#แม่อังไกด์ไลน์สายเที่ยว 
#มาเป็นเพื่อนกันเถอะ❤️ https://t.co/XRXP7oFvaF"
44,2022-09-24 12:34:09+00:00,ลิซ่าบนเครื่องนกแอร์ น่ารักจัง💖💖 เดินทางปลอดภัยนะคะ #lisa https://t.co/ZH8mW9CdGq
45,2022-09-24 01:17:47+00:00,อิเวน #นกแอร์ จองเที่ยวบิน7:30แล้วมาประกาศตอน7:30ว่า เครื่องขัดข้องเปลี่ยนไฟท์เป็น 9โมง20 มึงทำไมประกาศตอนนี้ แล้วกูหาไฟท์อื่น สายการบินอื่นไม่ทันไม่มีเลยมันบอกว่าก่อนหน้านี้มีเครื่องที่ออกไปแล้วถ้ามาไวกว่านี้ก็จะทันแต่มึงเพิ่งประกาศกูตอนนี้แล้วกูก็เดินลงมาถามมึงที่เคาน์เตอร์
46,2022-09-23 08:26:15+00:00,นกแอร์ เทพเจ้าแห่งความดีเลย์
47,2022-09-23 06:04:40+00:00,นกแอร์ โคราช-เชียงใหม่ มีตารางบินสุดท้ายถึงวันที่ 27 นี้ มาเร็วไปเร็วอีกราย
48,2022-09-23 04:26:17+00:00,ตอนพี่กูถามว่านั่งของอะไร พอบอกนกแอร์ มันบอกเจอแน่ กูก็ว่าไม่หรอก ตอนนี้คือแม่ง ขามาก็ดีเลย์ ขากลับก็ระบบมีปัญหาเช็คอินออนไลน์ไม่สำเร็จ แต่ตอนเช็คมันบอกว่า completed พี่บอก not surprised นกแอร์ต้องเจอกับตัวถึงจะรู้ อ่ะกูรู้ซึ้งเลย ไม่มีการช่วยเหลือใดๆ ตอบแบบส่งๆ พัก
49,2022-09-22 12:59:32+00:00,กุขึ้นแต่นกแอร์
50,2022-09-22 11:58:03+00:00,นกแอร์ กะบางกอกแอร์คือลุคฟ้านางสวรรค์มาก
51,2022-09-22 02:41:46+00:00,ทั้งสิงคโปร ทั้งนกแอร์ ทั้งแอเอเชีย หรือนี่จาเปนผลพ่วงจากการไปวัดป่าแดดคะ 🥹
52,2022-09-21 09:22:25+00:00,กดเลือกที่นั่ง 15A ปุ๊ป บอร์ดดิ้งออก 8B นกแอร์ ยู อีดอก
53,2022-09-21 06:15:48+00:00,"✈️ นกแอร์ เปิดเส้นทางบินตรงจากเชียงใหม่ สู่ เเม่ฮ่องสอน
ให้ทุกการเดินทางเชื่อมต่อกันง่าย สะดวก ประหยัดเวลามากขึ้น

📅ให้บริการ 3 เที่ยวบิน ต่อสัปดาห์ ราคาเริ่มต้น 1,000 บาท

👉สำรองที่นั่งได้ที่ https://t.co/7IyOVFDmhP https://t.co/ldCwQf3gQH"
54,2022-09-21 01:25:05+00:00,"นกแอร์ เสริมฝูงบินใหม่ 6 ลำ เพิ่มความถี่รับไฮซีซั่น-กวาดมาร์เก็ตแชร์

#ประชาชาติธุรกิจ #สายการบิน
https://t.co/NUMqdsInrq"
55,2022-09-20 14:48:13+00:00,@aesimo @conan_boy @dimanchelll ขอต้อนรับผู้โดยสารทุกท่านสู่สายการบินนกแอร์ นกเอ๊ะ หัวหน้าลูกเรือในเที่ยวบินนี้ พร้อมให้บริการทุกท่าน แล้วมานกไปกับเรานะคะ
56,2022-09-20 12:20:33+00:00,วันเกิดมุ้เด้ง ไปเช็คอินนกแอร์ เค้ามีเดรสโค้ดยังนะ ใส่สีชมพูมั้ยจะได้เตรียมให้ผู้ชายที่บ้าน ผู้มีอุปการะคุณในการกดตั๋วให้ด้วยยย ฮาๆ 🥰💗💗💗💗💗 🫰🏻♥️
57,2022-09-20 08:23:08+00:00,"ททท. จับมือ 6 สายการบิน บางกอกแอร์เวย์ส, ไทยแอร์เอเชีย, ไทยสมายล์, นกแอร์, ไทยไลอ้อนแอร์ และไทยเวียตเจ็ท
จัดแคมเปญ ""ลดทั่วฟ้า บินทั่วไทย"" กระตุ้นการท่องเที่ยว
มอบส่วนลดค่าบัตร 300 บาท ต่อ 1 หมายเลขการจอง จำนวน 5 แสนสิทธิ์ 19 กันยายน - 10 ตุลาคมนี้
#ลดทั่วฟ้าบินทั่วไทย #ททท https://t.co/erSRy8hV1C"
58,2022-09-19 17:55:04+00:00,@YouGottaGoTH เราจองของนกแอร์ 2 คน ไปกลับ booking เดียว ได้ลด 1200 นะคะ (เหมือนของนกแอร์จะลด 300/ที่นั่งค่ะ) ปล.ขอบคุณจขทมากนะคะ ตอนต้นเดือนจะจองเลย แต่มาเห็นทวิตที่แล้วที่คุณแจ้งข่าวไว้เลยรอจนได้ลดมาตั้ง 1200 ค่า 🙏🏻🙏🏻
59,2022-09-19 12:25:01+00:00,"New #ENS domain registrations 

menaced.eth
noshing.eth
perkier.eth
quasher.eth
rebater.eth
smearer.eth
snarler.eth
stubbly.eth
swerver.eth
tassels.eth
tastier.eth
toppled.eth
twirled.eth
$quantum.eth
luganoclub.eth
นกแอร์.eth"
60,2022-09-19 09:18:23+00:00,ใครจะบินในประเทศช่วง พ.ย.-ธ.ค.65 เอา  Promotion Code AMZTH300 ไปลดเลยจ้า ลด 300 บาทน้า สายการบินที่ร่วมรายการ ไทยแอร์เอชีย ไทยไลอ้อนแอร์ นกแอร์ ไทยสมายล์ บางกอกแอร์เวย์ส ไทยเวียตเจ็ท
61,2022-09-18 17:30:39+00:00,โปรโมชั่น Nok Air จองตั๋วราคาพิเศษ นกแอร์ มอบรหัสส่วนลด 300 บาท (19 ก.ย. - 10 ต.ค. 2565) #โปรโมชั่น https://t.co/59UmqUDyuq https://t.co/ziUcen8qvo
62,2022-09-18 14:08:35+00:00,กุเกลียดนกแอร์
63,2022-09-18 03:00:02+00:00,"Nok Air announces its flights to and from Betong International Airport in Yala will discontinue at the end of October.

See more: https://t.co/eDxXIw1X1x

#Thailand #Betong #Yala #BetongAirport #Nokair #Flight  #ประเทศไทย #เบตง #ยะลา #สนามบินเบตง #นกแอร์ #เที่ยวบิน #การเดินทาง https://t.co/XGqKVTR8vE"
64,2022-09-17 13:55:20+00:00,@2022JUn นกแอร์
65,2022-09-17 11:28:27+00:00,อุ้มนกแอร์ https://t.co/8D4WY2Bbi8
66,2022-09-17 10:20:10+00:00,"ขาดทุนอ่วม! 'นกแอร์' จ่อหยุดบินสนามบินโคราช ชี้ บางเที่ยวมีผู้โดยสาร 9 คน

อ่านข่าว : https://t.co/ZvU9UJgHie

#3PlusNews #ข่าวช่อง3 https://t.co/D3wfxMYVV6"
67,2022-09-17 09:51:37+00:00,"ไปต่อไม่ไหว! ""นกแอร์""จ่อหยุดบินสนามบินโคราช บางเที่ยวมีผู้โดยสาร 9 คน
https://t.co/ETbME6cHqA"
68,2022-09-17 05:15:00+00:00,"ไปต่อไม่ไหว! ""นกแอร์""จ่อหยุดบินสนามบินโคราช บางเที่ยวมีผู้โดยสาร 9 คน #นกแอร์ #ฐานเศรษฐกิจ

https://t.co/87zgZWzOz9 https://t.co/ESOcw29UN7"
69,2022-09-17 05:01:09+00:00,"""นกแอร์"" จ่อหยุดบินสนามบินโคราช ข้อมูลล่าสุดบางเที่ยวมีผู้โดยสาร 9 คน
#ข่าววันนี้ #NationOnline 
https://t.co/Hk8S49gRyh"
70,2022-09-16 16:07:34+00:00,ซ่อนกล้องแอบถ่ายแอร์โฮสเตสไทยนั่งฉี่ในห้องน้ำในสนามบินสุวรรณภูมิ ชุดเหลือง สายนกแอร์ https://t.co/l2gd9XA5NL
71,2022-09-16 14:58:51+00:00,"บินนกแอร์ จอง Nok Max คุ้มกว่า!!
สำรองที่นั่งวันนี้ที่ https://t.co/7IyOVFDmhP https://t.co/xsGwvhU8ph"
72,2022-09-16 08:12:42+00:00,"ขาดทุน “นกแอร์” ส่อยกธงขาวบิน “โคราช-เชียงใหม่” สนามบินเตรียมร้างอีก
#นกแอร์ #โคราช #เชียงใหม่ #ข่าววันนี้ #NationOnline  
https://t.co/H8kAYe2RUk"
73,2022-09-16 08:09:25+00:00,"ส่อไปต่อไม่ไหว! “นกแอร์”แจงเส้นทางบิน ""โคราช-เชียงใหม่"" ขาดทุน บางเที่ยวมีผู้โดยสารแค่ 9 คน
อ่านต่อที่&gt;&gt;https://t.co/O5X5iU3dy3
#siamrath #สยามรัฐ #siamrathonline #สยามรัฐออนไลน์ #ข่าววันนี้ #เศรษฐกิจ #ข่าวเศรษฐกิจ #นกแอร์"
74,2022-09-16 07:59:16+00:00,“นกแอร์” ส่อยกธงขาว เส้นทางบิน โคราช-เชียงใหม่ หลังขาดทุน บางเที่ยวผู้โดยสาร 9 คน https://t.co/fPrZzhSlrl via @MatichonOnline
75,2022-09-16 05:29:57+00:00,ฉันปวดหัวมากนะนกแอร์
76,2022-09-15 11:07:51+00:00,"“เบตง” หวั่นนกแอร์หยุดบิน กระทบท่องเที่ยว-แผนพัฒนาเมือง

#ประชาชาติธุรกิจ #นกแอร์
https://t.co/n2A3RdvB5W"
77,2022-09-15 04:07:26+00:00,กุไม่เข้าใจ ทั้งโลกเค้าใช้ตัวอิเล็กทรอนิกส์กันเป็นชาติละ อิไทยยังโง่อยู่กับกระดาษ ล่าสุดไม่รับเชคอินออนไลเพราะแคปมา มึงโง่ปะนิ ให้กุเข้าแอป แล้วแอปมึงก้ไม่ใช่จะดีนะอีนกแอร์  เข้าเหี้ยไรไม่เคยได้หัวควย อย่าหวังว่ากุจะจองมึงอี 2 รอบละนะนกแอร์ กุวิ่งไปเค้าเต้อ แล้ววิ่งไปเกต40กว่าควย
78,2022-09-15 03:40:00+00:00,@Halfmoon_Eunbi โห ของกุคือนกแอร์ จะมีเจ้าหน้าที่โทรมาแจ้งเลยอะ กุว่าอยู่ที่สายการบินด้วย แต่พออยู่นรา บินแค่แอเอเชียไม่ก็ไทยสไมไม่เคยมีปัญหาไร 555
79,2022-09-15 02:51:56+00:00,"ไปเชียงใหมต้องนกแอร์ แต่ถ้าเขาไม่แคร์ก็นกเลย
.

.

#fayphornjourney 
#puenkobmai 
#chiangdao 
#cnx2022 
#myvacation https://t.co/FRhJB5aomE"
80,2022-09-14 11:50:04+00:00,"เส้นทางบินตรงกรุงเทพฯ-เบตงส่อสะดุด วงในเผย “นกแอร์” ไปต่อไม่ไหว บริษัททัวร์ถอดใจ เลิกเหมาที่นั่งหลังหมดโครงการทัวร์เที่ยวไทยสิ้นเดือน ต.ค.นี้ ชี้ค่าตั๋วแพงเกินรับไหว หวนขายทัวร์บินลงหาดใหญ่เหมือนเดิม ลุ้น ทย. ลงทุนเฟส 2 ต่อรันเวย์รองรับเครื่องบินขนาดใหญ่
https://t.co/NvAusbcuJb"
81,2022-09-14 08:48:15+00:00,"สนามบินเบตงส่อปิด หลังนกแอร์แบกรับต้นทุนไม่ไหว
อ่านต่อ : https://t.co/Qj9EXTgw5E

#นกแอร์ #nokair #สนามบิน #เบตง #ยะลา #กินอยู่เป็น"
82,2022-09-13 13:30:10+00:00,"ขายตั๋วนกแอร์ กรุงเทพ 🛫พิษณุโลก
เที่ยวบิน 09:55-10:50 จากดอนเมืองนะคะ ราคา 650 บาทสนใจดีเอมมาได้เลยค่ะ 
#ตั๋วเครื่องบิน  #ขายตั๋วเครื่องบิน #ปล่อยตั๋วเครื่องบิน #ปล่อยตั๋วเครื่องบินราคาถูก  #ขายตั๋ว https://t.co/48VyXLtH4L"
83,2022-09-13 12:30:00+00:00,"รายการแกะรอย Sector หุ้นรายไตรมาส EP.19/19
แกะรอยหุ้นการบิน วิเคราะห์หุ้นกลุ่มการบิน 

ติดตามได้ที่
Youtube : https://t.co/XOBrYWrXPd

#แกะรอยSectorหุ้นรายไตรมาส #วิเคราะห์หุ้น #หุ้นการบิน #โนมูระ #หุ้น #แกะรอยหุ้น #แอร์เอเชีย #ตั๋วเครื่องบิน #การบินไทย #นกแอร์ #ไทยไลออนแอร์ https://t.co/xrJGSWBY1U"
84,2022-09-13 06:35:50+00:00,"เดินทางง่ายกว่าที่คิด จะกี่สิบทริปก็จองประหยัด ง่าย สะดวก 
แค่จองผ่านแอปพลิเคชั่นนกแอร์ หรือ https://t.co/7IyOVFDmhP

📱 ดาวน์โหลดเลย https://t.co/InBLTauVb1

#สายการบินนกแอร์ 
#นกแอร์ 
#ทุกเที่ยวบินมีรอยยิ้ม
#nokair 
#WeFlysmiles https://t.co/8fNr6slan7"
85,2022-09-13 03:38:34+00:00,นกแอร์ จัดหนัก จองตั๋ว NOK MAX เริ่มต้น 699 บาท แถมลุ้นรับโชค https://t.co/502Sjx25bk via @https://twitter.com/The_NiceBrand
86,2022-09-12 18:05:56+00:00,"ขอให้เดือนนี้เป็นเดือนที่ดีได้มั้ย 
ขอให้เป็นเดือนที่ได้เป็นcabin crew ของนกแอร์🐤"
87,2022-09-12 15:09:28+00:00,หรือจะได้บินนกแอร์ อุกี๊ด
88,2022-09-12 14:42:29+00:00,จปด ฝากเก็บโปรเจคมาฝากหน่อยนะ ถ้าปะป๋าไปเองคงจะต้องนั่งเครื่อง ✈️ ขอนแก่น - ดอนเมือง แล้ว ✈️13:20 นกแอร์ ดอนเมือง - อุดร ต่อรถตู้ อุดร กลับขอนแก่น🤣🤣🤣 https://t.co/p3mJcpM9hO
89,2022-09-12 14:31:32+00:00,"✅️เครื่องบินที่แรปบินตั้งแต่15 ต.ค.- 15 พ.ย.
✅️บดพ จะได้ก็ต่อเมื่อเช็คอินที่ดอนเมือง เพื่อบินมาอุดร
✅️ระหว่าง 15 ต.ค. - 15 พ.ย.ขึ้นเครื่องบินในสายการบินนกแอร์(ในประเทศ)มีโอกาสเจอเครื่องบินลำของน้องแพท(ซึ่งไม่สามารถระบุได้ว่าจะเป็นไฟล์ทจังหวัดไหน/เวลาไหน) https://t.co/VwAYOMVxwN"
